shadow_rank,shadow_family,selection_rank,status,decision,model_id,candidate_name,model_kind,role,variant_name,leverage,allocation_fraction,target_notional_fraction_of_equity,expected_replay_notional_for_10000_equity,live_notional_for_10000_equity,notional_parity_passed,train_return,train_mdd,train_sharpe,train_sortino,train_smart_sortino,train_calmar,train_trade_event_count,train_turnover_proxy,train_return_per_turnover_proxy_bps,train_return_per_turnover_proxy_pass,validation_return,validation_mdd,validation_sharpe,validation_sortino,validation_smart_sortino,validation_calmar,validation_trade_event_count,validation_turnover_proxy,validation_return_per_turnover_proxy_bps,validation_return_per_turnover_proxy_pass,train_validation_return_ratio,locked_oos_return,locked_oos_mdd,locked_oos_sharpe,locked_oos_sortino,locked_oos_smart_sortino,locked_oos_calmar,locked_oos_trade_event_count,locked_oos_turnover_proxy,locked_oos_return_per_turnover_proxy_bps,locked_oos_return_per_turnover_proxy_pass,locked_oos_liquidation_count,locked_oos_account_wipeout_count,avg_bbo_spread_bps_assumption,bbo_spread_multiplier,return_per_turnover_proxy_threshold_bps,execution_efficiency_proxy_gate_pass,selection_eligible,calendar_quarantined,historical_oos_bucket_quarantined,primary_10bps_promotion_gate_pass,ready_for_paper,ready_for_real,real_money_execution,rejection_reasons,primary_10bps_gate_reasons,trade_filter_params
47,thin_sample_shadow,95,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_abs_score_ge_2p5_alpha_zoo_slow_residual_pair_7p0x_0p125alloc,alpha_zoo_slow_residual_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_abs_score_ge_2.5,7.0,0.125,0.875,8750.0,8750.0,True,0.1371441735656378,0.04781782213604868,1.0755689720032644,0.1074448546358961,0.10254154144549896,2.868055621091287,16,14.0,97.96012397545556,True,0.006269883634126838,5.523187726896861e-05,1.998023495401956,4.928300393400578,4.928028209151352,465.68614363409904,2,1.75,35.82790648072479,True,21.873479887117057,-0.009088858744584427,0.011622553701037375,-2.1330433307106813,-0.06542729626854656,-0.0646756006271111,-5.95572487140407,2,1.75,-51.93633568333958,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_16_below_80;validation_trade_event_count_2_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0063_below_0.02;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-51.936_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.5, ""side"": ""LONG""}"
48,thin_sample_shadow,96,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_abs_score_ge_2p5_alpha_zoo_slow_residual_pair_5p0x_0p175alloc,alpha_zoo_slow_residual_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_abs_score_ge_2.5,5.0,0.175,0.875,8750.0,8750.0,True,0.1371441735656378,0.04781782213604868,1.0755689720032644,0.1074448546358961,0.10254154144549896,2.868055621091287,16,14.0,97.96012397545556,True,0.006269883634126838,5.523187726896861e-05,1.998023495401956,4.928300393400578,4.928028209151352,465.68614363409904,2,1.75,35.82790648072479,True,21.873479887117057,-0.009088858744584427,0.011622553701037375,-2.1330433307106813,-0.06542729626854656,-0.0646756006271111,-5.95572487140407,2,1.75,-51.93633568333958,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_16_below_80;validation_trade_event_count_2_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0063_below_0.02;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-51.936_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.5, ""side"": ""LONG""}"
49,thin_sample_shadow,103,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_abs_score_ge_2p5_alpha_zoo_slow_residual_pair_4p0x_0p2alloc,alpha_zoo_slow_residual_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_abs_score_ge_2.5,4.0,0.2,0.8,8000.0,8000.0,True,0.1253458204211957,0.04378546270538217,1.0755689720032644,0.1074448546358959,0.10293768065844693,2.8627268658688405,16,12.8,97.92642220405912,True,0.0057324924159043444,5.049771636023159e-05,1.9980234954019451,4.928300393397385,4.928051538048608,465.30560968154845,2,1.6,35.82807759940215,True,21.865850196928942,-0.008307478809759683,0.010626334812376959,-2.1330433307106866,-0.06542729626854668,-0.06473935421511975,-5.969954625741571,2,1.6,-51.92174256099802,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_16_below_80;validation_trade_event_count_2_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0057_below_0.02;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-51.922_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.5, ""side"": ""LONG""}"
50,long_only_crypto_residual_reversal_shadow,104,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_high_confidence_long_only_7p0x_0p2alloc,alpha_zoo_high_confidence_long_only,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,family_crypto_residual_reversal_abs_score_ge_1.5,7.0,0.2,1.4000000000000001,14000.000000000002,14000.000000000002,True,0.0467156984452477,0.1360160970439139,0.33736190815899175,0.04599614418417311,0.04048898981613205,0.3434571308877151,83,116.20000000000002,4.0202838593156365,False,0.12361015631685235,0.027312038407921218,2.651172067242851,0.45384145719183977,0.44177566330788975,22.175821129499827,18,25.200000000000003,49.05164933208425,True,0.37792767064787486,0.016312971739646853,0.01587918003139867,1.814655489905881,0.3218592920915943,0.31682831818804114,8.537168560118573,13,18.200000000000003,8.963171285520247,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_trade_event_count_18_below_30;locked_oos_trade_event_count_13_below_20;train_validation_return_ratio_0.3779_below_0.50;train_return_per_turnover_proxy_bps_4.020_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_8.963_not_above_10.000;primary_10bps_promotion_gate_failed,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal""}"
51,long_only_crypto_residual_reversal_shadow,105,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_high_confidence_long_only_8p0x_0p175alloc,alpha_zoo_high_confidence_long_only,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,family_crypto_residual_reversal_abs_score_ge_1.5,8.0,0.175,1.4,14000.0,14000.0,True,0.04671569844524637,0.136016097043914,0.33736190815898615,0.0459961441841723,0.04048898981613133,0.3434571308877051,83,116.19999999999999,4.020283859315523,False,0.12361015631685235,0.027312038407921218,2.651172067242851,0.45384145719183977,0.44177566330788975,22.175821129499827,18,25.2,49.05164933208426,True,0.37792767064786403,0.016312971739646853,0.01587918003139867,1.814655489905881,0.3218592920915943,0.31682831818804114,8.537168560118573,13,18.2,8.963171285520248,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_trade_event_count_18_below_30;locked_oos_trade_event_count_13_below_20;train_validation_return_ratio_0.3779_below_0.50;train_return_per_turnover_proxy_bps_4.020_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_8.963_not_above_10.000;primary_10bps_promotion_gate_failed,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal""}"
52,thin_sample_shadow,108,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_family_volume_vwap_pressure_alpha_zoo_slow_residual_pair_6p0x_0p15alloc,alpha_zoo_slow_residual_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_family_volume_vwap_pressure,6.0,0.15,0.8999999999999999,9000.0,9000.0,True,0.07115704701959058,0.029622447669123475,0.739364015476774,0.09721878168367865,0.09442177752025915,2.402132592633798,30,26.999999999999996,26.354461859107627,True,0.05088881412179247,0.002987441681582055,2.782015556179117,1.0361007086496776,1.0330146376634375,74.79705049096921,7,6.299999999999999,80.77589543141663,True,1.3982846377455376,-0.03905656898441001,0.03907811278472817,-6.4926149590292885,-0.5895566726500076,-0.5673843625384393,-6.877271802593484,11,9.899999999999999,-39.45107978223234,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_30_below_80;validation_trade_event_count_7_below_30;locked_oos_trade_event_count_11_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-39.451_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""dominant_factor_family"": ""volume_vwap_pressure"", ""side"": ""LONG""}"
53,thin_sample_shadow,109,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_abs_score_ge_2p5_alpha_zoo_slow_residual_pair_6p0x_0p125alloc,alpha_zoo_slow_residual_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_abs_score_ge_2.5,6.0,0.125,0.75,7500.0,7500.0,True,0.11748214196159079,0.04109036081962146,1.075568972003268,0.10744485463589654,0.10320415852405761,2.85911682492432,16,12.0,97.90178496799233,True,0.005374228751777954,4.734160908770324e-05,1.9980234954019505,4.928300393398855,4.928067090773086,465.0520729192731,2,1.5,35.828191678519694,True,21.86027937919915,-0.007786802071915622,0.009962188886603496,-2.1330433307106538,-0.06542729626854582,-0.06478192648050893,-5.979458234647716,2,1.5,-51.912013812770816,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_16_below_80;validation_trade_event_count_2_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0054_below_0.02;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-51.912_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.5, ""side"": ""LONG""}"
54,thin_sample_shadow,110,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_abs_score_ge_2p5_alpha_zoo_slow_residual_pair_5p0x_0p15alloc,alpha_zoo_slow_residual_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_abs_score_ge_2.5,5.0,0.15,0.75,7500.0,7500.0,True,0.11748214196159079,0.04109036081962146,1.075568972003268,0.10744485463589654,0.10320415852405761,2.85911682492432,16,12.0,97.90178496799233,True,0.005374228751777954,4.734160908770324e-05,1.9980234954019505,4.928300393398855,4.928067090773086,465.0520729192731,2,1.5,35.828191678519694,True,21.86027937919915,-0.007786802071915622,0.009962188886603496,-2.1330433307106538,-0.06542729626854582,-0.06478192648050893,-5.979458234647716,2,1.5,-51.912013812770816,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_16_below_80;validation_trade_event_count_2_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0054_below_0.02;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-51.912_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.5, ""side"": ""LONG""}"
55,long_only_crypto_residual_reversal_shadow,113,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_family_crypto_residual_reversal_abs_score_ge_1p5_alpha_zoo_high_confidence_long_only_11p0x_0p125alloc,alpha_zoo_high_confidence_long_only,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,family_crypto_residual_reversal_abs_score_ge_1.5,11.0,0.125,1.375,13750.0,13750.0,True,0.046160543002472076,0.1337127430391588,0.33733776034782076,0.045992549887169894,0.04056808055617075,0.34522171898719933,83,114.125,4.044735421903359,False,0.12135276180779786,0.026824323436351227,2.651172067242853,0.4538414571918401,0.4419854953114304,22.09189635400602,18,24.75,49.031418912241556,True,0.38038312696650883,0.016024122768162563,0.015596782445263696,1.814590089226275,0.3218408542613114,0.31689826102679414,8.529328895986819,13,17.875,8.964544205965069,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,validation_trade_event_count_18_below_30;locked_oos_trade_event_count_13_below_20;train_validation_return_ratio_0.3804_below_0.50;train_return_per_turnover_proxy_bps_4.045_not_above_10.000;locked_oos_return_per_turnover_proxy_bps_8.965_not_above_10.000;primary_10bps_promotion_gate_failed,train_calmar_not_above_locked_oos;train_calmar_not_above_validation;train_sharpe_not_above_locked_oos;train_sharpe_not_above_validation;train_smart_sortino_not_above_locked_oos;train_smart_sortino_not_above_validation;train_sortino_not_above_locked_oos;train_sortino_not_above_validation;train_total_return_not_above_validation,"{""abs_factor_score_min"": 1.5, ""dominant_factor_family"": ""crypto_residual_reversal""}"
56,thin_sample_shadow,114,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_family_volume_vwap_pressure_alpha_zoo_slow_residual_pair_7p0x_0p125alloc,alpha_zoo_slow_residual_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_family_volume_vwap_pressure,7.0,0.125,0.875,8750.0,8750.0,True,0.06924562918173138,0.028806166632853625,0.7393640154767754,0.09721878168367888,0.09449669416529946,2.403847414489239,30,26.25,26.37928730732624,True,0.04945896493050084,0.002904464130346505,2.782015556179123,1.0361007086496812,1.0331001064474474,74.61009404225707,7,6.125,80.74933049877689,True,1.4000622390507875,-0.03798867174090448,0.03800964039198118,-6.4926149590292574,-0.5895566726500053,-0.5679683980847927,-6.901984148829606,11,9.625,-39.46874986067998,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_30_below_80;validation_trade_event_count_7_below_30;locked_oos_trade_event_count_11_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-39.469_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""dominant_factor_family"": ""volume_vwap_pressure"", ""side"": ""LONG""}"
57,thin_sample_shadow,115,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_family_volume_vwap_pressure_alpha_zoo_slow_residual_pair_5p0x_0p175alloc,alpha_zoo_slow_residual_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_family_volume_vwap_pressure,5.0,0.175,0.875,8750.0,8750.0,True,0.06924562918173138,0.028806166632853625,0.7393640154767754,0.09721878168367888,0.09449669416529946,2.403847414489239,30,26.25,26.37928730732624,True,0.04945896493050084,0.002904464130346505,2.782015556179123,1.0361007086496812,1.0331001064474474,74.61009404225707,7,6.125,80.74933049877689,True,1.4000622390507875,-0.03798867174090448,0.03800964039198118,-6.4926149590292574,-0.5895566726500053,-0.5679683980847927,-6.901984148829606,11,9.625,-39.46874986067998,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_30_below_80;validation_trade_event_count_7_below_30;locked_oos_trade_event_count_11_below_20;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-39.469_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""dominant_factor_family"": ""volume_vwap_pressure"", ""side"": ""LONG""}"
58,thin_sample_shadow,118,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_abs_score_ge_2p5_alpha_zoo_slow_residual_pair_7p0x_0p1alloc,alpha_zoo_slow_residual_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_abs_score_ge_2.5,7.0,0.1,0.7000000000000001,7000.000000000001,7000.000000000001,True,0.10962046289405913,0.03838976071511847,1.0755689720032637,0.10744485463589615,0.10347256752792035,2.855460957611255,16,11.200000000000001,97.87541329826708,True,0.005015962806069307,4.418550181517489e-05,1.998023495401956,4.928300393400535,4.928082643595942,464.798658150911,2,1.4000000000000001,35.82830575763791,True,21.85432132020966,-0.007266319909036256,0.009298042960829922,-2.1330433307106835,-0.0654272962685466,-0.06482455477334735,-5.988975536572349,2,1.4000000000000001,-51.902285064544685,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_16_below_80;validation_trade_event_count_2_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0050_below_0.02;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-51.902_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.5, ""side"": ""LONG""}"
59,thin_sample_shadow,119,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_abs_score_ge_2p5_alpha_zoo_slow_residual_pair_4p0x_0p175alloc,alpha_zoo_slow_residual_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_abs_score_ge_2.5,4.0,0.175,0.7,7000.0,7000.0,True,0.10962046289405913,0.03838976071511847,1.0755689720032637,0.10744485463589615,0.10347256752792035,2.855460957611255,16,11.2,97.87541329826709,True,0.005015962806069307,4.418550181517489e-05,1.998023495401956,4.928300393400535,4.928082643595942,464.798658150911,2,1.4,35.828305757637914,True,21.85432132020966,-0.007266319909036256,0.009298042960829922,-2.1330433307106835,-0.0654272962685466,-0.06482455477334735,-5.988975536572349,2,1.4,-51.90228506454469,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_16_below_80;validation_trade_event_count_2_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0050_below_0.02;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-51.902_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.5, ""side"": ""LONG""}"
60,thin_sample_shadow,124,shadow_only_thin_sample,not_promoted_shadow_or_reject,fresh_tv10_filter_side_long_abs_score_ge_2p5_alpha_zoo_slow_residual_pair_5p0x_0p125alloc,alpha_zoo_slow_residual_pair,individual_seed_trade_filter,fresh_train_validation_10bps_trade_filter,side_long_abs_score_ge_2.5,5.0,0.125,0.625,6250.0,6250.0,True,0.09783260597734711,0.03432853562358676,1.0755689720032633,0.10744485463589593,0.10387884597142866,2.8498916193246355,16,10.0,97.83260597734711,True,0.0044785596095393565,3.945134090643787e-05,1.9980234954019414,4.928300393396442,4.928105973007677,464.41876466616367,2,1.25,35.82847687631485,True,21.84465866413012,-0.006485961492775361,0.008301824072169506,-2.1330433307106906,-0.06542729626854676,-0.06488860250625093,-6.003277179175184,2,1.25,-51.88769194220289,False,0.0,0.0,2.0,5.0,10.0,False,True,False,False,False,False,False,False,train_trade_event_count_16_below_80;validation_trade_event_count_2_below_30;locked_oos_trade_event_count_2_below_20;validation_return_0.0045_below_0.02;locked_oos_return_not_positive;locked_oos_return_per_turnover_proxy_bps_-51.888_not_above_10.000;primary_10bps_promotion_gate_failed,locked_oos_calmar_non_positive;locked_oos_return_non_positive;locked_oos_sharpe_non_positive;locked_oos_smart_sortino_non_positive;locked_oos_sortino_non_positive;train_calmar_not_above_validation;train_sharpe_not_above_validation;train_smart_sortino_not_above_validation;train_sortino_not_above_validation,"{""abs_factor_score_min"": 2.5, ""side"": ""LONG""}"
